proper,HR,RA2000,DEJ2000,Vmag
NA,7307,19.274108,14.544616,5.65
NA,7274,19.274612,-69.190825,6.25
NA,7303,19.275287,4.834795,5.59
NA,7296,19.275768,-33.522317,6.58
NA,7322,19.280941,46.999102,6.02
NA,7328,19.28504,53.368459,3.8
NA,7278,19.286729,-66.661048,5.52
NA,7304,19.293911,-18.952908,4.88
NA,7318,19.295454,23.02554,5.46
NA,7313,19.296718,2.031727,6.19
NA,7315,19.296944,11.595422,5.28
NA,7324,19.300239,31.021863,6.69
NA,7297,19.302714,-53.387086,6.36
NA,7319,19.309026,1.085129,5.1
NA,7341,19.310518,49.569456,6.32
NA,7326,19.313447,19.610477,6.5
NA,7321,19.314151,0.339024,6.4
NA,7325,19.314654,9.61807,6.31
NA,7317,19.316694,-15.53657,6.09
NA,7338,19.316987,37.445346,6.25
NA,7335,19.317706,33.38881,6.6
NA,7351,19.326786,54.375987,6.23
NA,7345,19.327502,37.330539,6.29
NA,7331,19.327597,12.37468,5.53
NA,7316,19.327776,-35.421452,5.59
NA,7361,19.329483,64.390809,6.52
NA,7332,19.331407,11.534965,6.03
NA,7356,19.337783,57.645129,5.91
NA,7323,19.340609,-31.8176,6.56
NA,7333,19.342473,-5.415766,4.98
NA,7346,19.342515,35.185957,6.3
NA,7336,19.343246,-0.892161,5.46
NA,7327,19.34393,-22.402535,5.59
NA,7371,19.344467,65.714531,4.6
NA,7365,19.35705,57.766811,6.59
NA,7330,19.358263,-34.983487,6.48
NA,7339,19.360309,-19.234446,6.25
NA,7423,19.361182,79.60283,6.06
NA,7340,19.361211,-17.847197,3.92
NA,7342,19.362117,-15.955018,4.52
NA,7344,19.364137,-18.308388,5.84
NA,7334,19.369316,-42.016026,6.33
NA,7347,19.372449,-8.201072,6.66
NA,7349,19.372651,-0.252345,5.81
NA,7359,19.375931,33.518163,6.09
Arkab Prior,7337,19.377303,-44.458965,3.96
NA,7354,19.380097,9.91315,6.34
NA,7358,19.380801,26.262403,5.22
NA,7329,19.380888,-54.423931,5.03
NA,7353,19.384569,-7.400615,6.31
NA,7357,19.385617,14.921033,6.65
Arkab Posterior,7343,19.386976,-44.799778,4.27
NA,7381,19.389941,50.271289,6.51
NA,7368,19.392779,33.221966,6.37
NA,7364,19.396369,20.264356,6.4
Rukbat,7348,19.398103,-40.61594,3.96
NA,7382,19.399027,43.388171,5.85
NA,7320,19.401528,-68.371082,6.33
NA,7376,19.401682,36.452094,6.44
NA,7372,19.402105,29.621338,4.99
NA,7350,19.405964,-43.722063,6.13
NA,7369,19.406131,16.937722,6.27
NA,7374,19.406261,28.08757,6.53
NA,7355,19.408383,-27.865945,6.03
NA,7373,19.416164,11.944415,5.17
NA,7366,19.417092,-4.884536,6.5
NA,7360,19.41779,-29.309359,5.91
NA,7362,19.421247,-24.508575,5.02
NA,7367,19.422665,-13.89713,5.72
NA,7384,19.422887,20.271727,6.31
NA,7386,19.423824,24.912774,6.19
NA,7385,19.424611,19.798365,5.14
NA,7363,19.424906,-23.962457,5.45
NA,7377,19.424972,3.114775,3.36
NA,7401,19.429657,58.027322,6.6
NA,7395,19.435868,36.317896,5.17
NA,7378,19.4364,-15.053251,5.71
NA,7390,19.437013,20.097733,5.6
NA,7375,19.438654,-21.776693,5.57
NA,7389,19.440037,13.023801,5.76
NA,7379,19.440159,-14.551212,6.7
NA,7413,19.440688,62.557145,6.38
NA,7391,19.441302,19.891493,5.84
NA,7387,19.441969,0.33857,4.64
NA,7380,19.449022,-29.743225,5.66
NA,7408,19.457212,52.320436,5.73
NA,7396,19.459419,14.282481,6.31
NA,7403,19.46011,37.941197,6.3
NA,7370,19.463366,-54.325272,5.7
NA,7397,19.472444,2.93003,5.84
Anser,7405,19.478427,24.664905,4.44
NA,7406,19.482523,24.768723,5.82
NA,7400,19.483608,1.950448,5.79
NA,7404,19.488341,0.24608,6.25
NA,7409,19.489138,20.279737,6.34
NA,7402,19.489267,-7.044086,6.37
NA,7407,19.489487,14.596019,5.57
NA,7392,19.489951,-43.445195,5.7
NA,7420,19.495098,51.729779,3.76
NA,7398,19.497829,-26.985615,5.46
NA,7388,19.497944,-55.441754,6.14
NA,7412,19.502926,2.904073,6.08
NA,7399,19.504137,-32.091396,6.6
NA,7415,19.509201,3.444403,6.09
NA,7393,19.50961,-55.110053,6.29
NA,7414,19.511066,-2.788887,5.03
Albireo,7417,19.512023,27.959681,3.05
Albireo B,7418,19.51261,27.965276,5.12
NA,7419,19.513009,36.228503,6.26
NA,7410,19.515013,-21.312237,6.11
NA,7450,19.516746,70.989339,6.06
NA,7383,19.519709,-68.43392,5.98
NA,7428,19.520432,55.731836,6.37
NA,7427,19.522039,50.306706,5.55
NA,7421,19.522672,26.617171,5.89
NA,7426,19.529534,34.452968,4.74
Alsafi,7462,19.539149,69.661175,4.67
NA,7411,19.54828,-53.185618,5.76
NA,7448,19.552796,60.158691,6.3
NA,7416,19.556007,-45.271748,5.59
NA,7436,19.560121,38.761975,6.61
NA,7442,19.561557,49.262319,6.0
NA,7429,19.568153,7.378941,4.45
NA,7422,19.569024,-40.034638,5.89
NA,7451,19.572161,51.23662,5.71
NA,7437,19.57636,19.773403,5.0
NA,7453,19.57774,48.16455,6.79
NA,7444,19.578127,42.412509,5.34
NA,7441,19.580813,29.462954,5.39
NA,7430,19.585349,-10.560444,5.12
NA,7424,19.586942,-48.099202,4.88
NA,7438,19.590314,2.913605,6.37
NA,7432,19.591613,-7.460283,6.32
NA,7433,19.592628,-12.253114,6.27
NA,7457,19.596751,36.944539,6.03
NA,7465,19.598874,50.238618,6.47
NA,7431,19.600459,-24.719081,5.64
NA,7445,19.602232,11.150168,6.7
NA,7452,19.60232,22.585763,6.33
NA,7449,19.604357,14.39107,6.37
NA,7439,19.607243,-18.852921,6.13
NA,7469,19.607372,50.221103,4.49
NA,7458,19.61048,20.332943,7.01
NA,7468,19.610555,44.694936,5.17
NA,7440,19.611786,-24.883623,4.59
NA,7447,19.612022,-1.286601,4.36
NA,7456,19.61457,11.273206,5.98
NA,7446,19.614847,-7.027477,4.93
NA,7467,19.615736,38.383826,6.51
NA,7443,19.617595,-18.231052,5.66
NA,7466,19.619338,29.3337,6.43
NA,7463,19.621498,16.462802,5.67
NA,7454,19.626227,-14.301801,5.46
NA,7460,19.62981,-4.64764,5.45
NA,7477,19.632417,49.284416,6.47
NA,7472,19.638275,20.783391,6.5
NA,7434,19.640538,-57.983341,6.19
NA,7484,19.644769,54.973793,5.89
NA,7471,19.646942,3.381522,6.36
NA,7474,19.653234,5.397773,5.18
NA,7478,19.656279,30.153321,4.68
NA,7475,19.657038,16.571121,6.37
NA,7483,19.657356,42.818278,5.41
NA,7487,19.659593,45.957439,6.25
NA,7461,19.661606,-45.27855,6.24
NA,7481,19.662478,33.978938,6.1
NA,7470,19.663739,-23.4277,6.33
NA,7435,19.664486,-66.685505,6.37
NA,7464,19.665422,-39.432892,6.6
Sham,7479,19.668275,18.01389,4.39
NA,7473,19.668657,-23.429086,5.97
NA,7500,19.670332,60.507114,6.49
NA,7500,19.670639,60.511526,9.1
NA,7459,19.671858,-54.41779,6.24
NA,7482,19.674535,20.477074,6.52
NA,7485,19.677661,23.717951,6.64
NA,7492,19.678097,43.077824,6.17
NA,7480,19.6787,-0.621233,5.64
NA,7476,19.678717,-16.293268,5.3
NA,7495,19.680601,45.524942,5.06
NA,7488,19.68415,17.476041,4.39
NA,7486,19.684869,13.815682,5.98
NA,7490,19.687403,22.452773,6.43
NA,7455,19.693681,-65.854414,6.08
NA,7503,19.696945,50.52506,5.99
NA,7504,19.697783,50.517523,6.25
NA,7499,19.699338,40.254144,6.22
NA,7509,19.701151,55.463222,6.42
NA,7493,19.703559,12.193261,6.33
NA,7489,19.708648,-16.123996,5.06
NA,7497,19.709447,11.826583,5.28
NA,7502,19.71239,32.426741,5.93
NA,7501,19.713641,29.331763,6.54
NA,7505,19.719332,30.677891,6.08
NA,7522,19.720653,58.016617,6.29
NA,7496,19.72598,-15.470105,5.49
NA,7491,19.727116,-37.538765,6.14
NA,7526,19.727637,57.042713,6.28
NA,7506,19.72859,25.771929,5.5
NA,7514,19.729192,41.773108,5.86
NA,7512,19.730959,34.162724,6.04
NA,7508,19.732215,27.135398,6.27
NA,7517,19.737943,37.354355,4.89
NA,7545,19.738446,69.337065,5.9
NA,7511,19.742831,13.302783,6.25
NA,7520,19.743937,34.414164,6.39
NA,7518,19.746871,29.264692,6.97
NA,7523,19.746959,40.716803,6.36
Fawaris,7528,19.749574,45.13081,2.86
NA,7529,19.761015,36.091022,6.38
NA,7519,19.761096,7.613158,5.89
NA,7530,19.764265,35.012751,6.14
NA,7516,19.764509,-2.883453,6.47
NA,7507,19.767005,-31.908571,5.51
Tarazed,7525,19.770994,10.613261,2.72
NA,7515,19.772707,-19.761113,4.87
NA,7534,19.773777,33.727598,5.0
NA,7535,19.776393,32.888591,6.18
NA,7533,19.777651,25.133834,6.66
NA,7563,19.779073,68.437998,6.34
NA,7536,19.789795,18.534286,3.68
NA,7547,19.790787,47.907564,6.14
NA,7543,19.79105,38.407614,5.83
NA,7540,19.796816,25.384058,6.0
NA,7510,19.800321,-56.362611,5.33
NA,7532,19.80084,-13.703616,6.11
NA,7582,19.80285,70.26793,3.84
NA,7542,19.808476,10.6941,6.44
NA,7544,19.811683,11.815896,5.75
NA,7550,19.812165,35.311468,6.66
NA,7551,19.814055,33.437283,6.42
NA,7521,19.815301,-52.888109,6.27
NA,7546,19.816294,19.142042,5.01
NA,7541,19.817279,-10.870763,6.0
NA,7538,19.819889,-28.788972,6.04
NA,7498,19.823694,-72.503378,5.39
NA,7555,19.824306,38.710149,6.12
NA,7513,19.831505,-66.813069,6.44
NA,7556,19.831867,28.439674,6.45
NA,7537,19.837238,-47.557392,5.91
NA,7554,19.838189,7.902419,6.49
NA,7527,19.839376,-61.06112,6.21
NA,7564,19.842757,32.914058,7.91
NA,7566,19.842776,38.722419,5.18
NA,7567,19.843702,40.599759,5.68
NA,7576,19.843813,52.988001,5.03
NA,7531,19.845775,-59.193667,5.41
Altair,7557,19.846388,8.868322,0.76
NA,7553,19.846329,-10.763512,5.38
NA,7568,19.846353,37.826324,6.13
NA,7524,19.85032,-65.605087,6.04
NA,7560,19.850456,10.415727,5.12
NA,7565,19.851141,22.610046,4.9
NA,7559,19.853083,-2.46099,6.12
NA,7562,19.854925,9.629887,6.25
NA,7577,19.855382,47.377236,6.22
NA,7552,19.864056,-39.874367,5.32
NA,7589,19.866408,47.027339,5.6
NA,7573,19.867109,24.992162,5.54
NA,7569,19.867623,11.628329,6.16
NA,7591,19.868658,47.931795,5.91
NA,7561,19.870001,-19.044991,5.88
NA,7572,19.870995,10.351594,6.52
NA,7583,19.871226,36.432295,6.13
NA,7574,19.872712,18.671875,6.24
NA,7570,19.874547,1.005661,3.87
NA,7548,19.877143,-54.971026,5.76
NA,7549,19.877532,-54.976444,6.5
NA,7600,19.88368,47.80772,6.3
NA,7571,19.885107,-14.603203,6.47
NA,7608,19.88816,57.523482,5.14
NA,7575,19.888538,-3.114464,5.63
NA,7580,19.889613,4.400392,6.52
NA,7592,19.891026,24.079614,4.57
NA,7611,19.893168,59.70866,6.06
NA,7584,19.902299,-8.574211,5.76
Libertas,7595,19.904134,8.461453,4.71
NA,7578,19.904931,-23.941071,6.22
NA,7601,19.908632,24.319388,5.56
NA,7593,19.910459,-8.227289,5.7
NA,7594,19.910573,-8.237048,6.49
NA,7598,19.911167,7.140353,6.14
NA,7558,19.911235,-61.170792,6.21
NA,7596,19.912444,0.273627,5.6
NA,7606,19.913403,36.995676,5.79
NA,7585,19.918085,-33.046252,6.47
NA,7607,19.918473,30.194898,6.58
NA,7581,19.921026,-41.868288,4.12
Alshain,7602,19.921887,6.406763,3.71
NA,7599,19.922083,-6.73478,6.49
NA,7626,19.922793,58.250193,6.1
NA,7619,19.927167,52.438948,4.91
Terebellum,7597,19.930651,-26.299506,4.7
NA,7613,19.931045,38.486705,4.95
NA,7633,19.932051,58.845969,4.98
NA,7609,19.933684,16.634799,5.71
NA,7494,19.933787,-81.34984,6.39
NA,7610,19.937292,11.423721,5.28
NA,7615,19.938438,35.083424,3.89
NA,7634,19.938622,56.687017,6.16
NA,7620,19.945595,36.250599,6.03
NA,7632,19.94588,50.902523,6.46
NA,7604,19.94912,-27.169899,4.54
NA,7586,19.949361,-57.925641,6.55
NA,7616,19.950117,20.998294,6.62
NA,7587,19.951749,-58.901351,5.24
NA,7628,19.953852,40.367824,5.46
NA,7605,19.961469,-38.058851,6.55
NA,7622,19.962624,16.789163,5.54
NA,7638,19.965588,42.260771,6.44
NA,7614,19.965842,-15.49149,5.01
NA,7654,19.974649,63.534135,6.15
NA,7642,19.97621,38.105693,6.33
NA,7640,19.977216,30.983665,5.51
NA,7579,19.978116,-69.163957,5.74
NA,7666,19.97828,70.366949,6.32
NA,7635,19.979285,19.492148,3.51
NA,7588,19.981374,-68.762583,6.38
NA,7617,19.982338,-30.538384,6.27
NA,7618,19.982555,-26.195767,4.84
NA,7641,19.986261,23.101281,5.68
NA,7651,19.987595,52.055691,6.14
NA,7646,19.989006,45.772541,5.92
NA,7636,19.989623,1.377696,6.17
NA,7686,19.993522,76.481392,6.2
NA,7623,19.995605,-35.276305,4.37
NA,7637,19.996485,-9.958238,5.87
NA,7624,19.997595,-34.697799,5.3
NA,7647,19.998665,37.042885,5.15
NA,7645,20.000919,17.516511,5.33
NA,7629,20.004425,-37.701719,5.95
NA,7631,20.005621,-33.703452,5.65
NA,7603,20.006418,-66.94936,5.75
NA,7621,20.007042,-49.350946,6.18
NA,7627,20.007356,-43.043302,6.11
NA,7590,20.009845,-72.910504,3.97
NA,7630,20.013424,-45.112918,5.8
NA,7648,20.016383,8.557735,5.9
NA,7653,20.018346,27.753573,4.66
NA,7655,20.020917,37.098996,6.23
NA,7660,20.022655,50.104695,5.06
NA,7643,20.023291,-22.737307,6.01
NA,7639,20.024104,-40.814336,6.31
NA,7676,20.024594,64.820974,5.22
NA,7656,20.029086,24.800423,5.88
NA,7625,20.029093,-59.375893,4.95
NA,7612,20.03123,-66.943966,5.32
NA,7649,20.032944,-13.637217,5.69
NA,7657,20.03373,24.938043,5.23
NA,7682,20.03894,64.634419,6.27
NA,7650,20.044299,-27.709845,4.43
NA,7685,20.04696,67.873565,4.51
NA,7662,20.054555,18.500993,5.99
NA,7664,20.058338,16.031255,5.73
NA,7652,20.059291,-37.940699,4.77
NA,7670,20.060373,29.896805,5.73
NA,7658,20.062309,-22.595595,6.44
NA,7661,20.067,-7.469474,6.68
NA,7672,20.068399,17.070173,5.8
Tianfu,7669,20.068976,7.277966,5.51
NA,7659,20.072108,-32.056296,4.99
NA,7667,20.073098,-0.709309,5.67
NA,7684,20.074665,48.229664,6.16
NA,7678,20.076715,32.218598,5.62
NA,7695,20.079032,63.890207,6.24
NA,7704,20.081502,68.027159,6.32
NA,7677,20.08294,23.210379,6.54
NA,7671,20.084837,-11.599413,6.38
NA,7687,20.085207,51.839398,6.14
NA,7679,20.08597,19.991071,5.09
NA,7683,20.086039,38.478457,6.18
NA,7692,20.089306,56.341422,6.19
NA,7675,20.090649,-12.665163,6.53
NA,7680,20.090707,15.500412,6.37
NA,7644,20.092216,-67.320897,6.07
NA,7668,20.09223,-32.999837,6.53
NA,7701,20.092444,61.99542,5.4
NA,7681,20.103396,-4.07821,6.47
NA,7697,20.103823,53.165688,5.81
NA,7689,20.106055,35.972468,5.38
NA,7688,20.114835,23.614425,5.08
NA,7702,20.119848,50.229595,6.53
NA,7673,20.1231,-52.880793,4.93
NA,7674,20.126412,-55.016012,6.26
NA,7699,20.128178,34.422905,6.12
NA,7693,20.130658,9.399833,6.43
NA,7690,20.13384,-0.678185,5.97
NA,7696,20.13514,16.66439,6.39
NA,7663,20.139021,-66.354691,6.45
NA,7694,20.14202,-10.062595,6.18
NA,7700,20.143966,10.725867,6.34
NA,7665,20.145157,-66.182068,3.55
NA,7750,20.148145,77.711419,4.38
NA,7708,20.157116,36.839621,4.93
NA,7705,20.165735,20.915028,6.51
NA,7711,20.175982,26.904169,5.51
NA,7713,20.184317,21.134579,6.24
NA,7691,20.185395,-57.524239,6.36
NA,7709,20.186133,-8.842344,6.39
NA,7703,20.186632,-36.101212,5.32
Antinous,7710,20.188413,-0.821461,3.24
NA,7716,20.189171,21.874937,6.24
NA,7727,20.193007,62.078542,5.7
NA,7718,20.19666,26.80899,5.51
NA,7712,20.199416,-12.392403,6.34
NA,7719,20.200195,26.478806,5.91
NA,7721,20.20104,47.737043,6.92
NA,7706,20.206624,-42.780063,6.2
NA,7715,20.207186,-12.617497,5.84
NA,7726,20.208812,51.463565,6.01
NA,7717,20.209757,0.867054,6.25
NA,7720,20.220523,-1.009339,5.44
NA,7730,20.22168,46.815675,4.8
NA,7740,20.223288,56.567722,4.28
NA,7742,20.224331,60.640569,5.81
NA,7735,20.227196,46.741329,3.8
NA,7723,20.227931,24.239021,6.58
NA,7733,20.228559,43.379013,6.13
NA,7734,20.234688,36.604881,6.47
NA,7731,20.237369,28.694817,5.19
NA,7724,20.237949,15.197609,4.94
NA,7714,20.238617,-52.44577,5.65
NA,7737,20.239316,42.104342,6.67
NA,7707,20.240815,-63.415789,6.09
NA,7736,20.242229,36.806302,4.93
NA,7739,20.254415,25.591957,4.79
NA,7722,20.254806,-27.032977,5.73
NA,7743,20.256604,33.729084,5.7
NA,7751,20.257867,47.714208,3.96
NA,7741,20.2584,23.508906,5.18
NA,7755,20.262013,50.232903,6.36
NA,7744,20.262816,27.814242,4.5
NA,7725,20.264057,-30.005278,6.3
NA,7756,20.266837,45.579525,5.87
NA,7752,20.267619,38.898012,6.28
NA,7746,20.272163,21.5987,6.11
NA,7738,20.273001,-12.337119,6.3
NA,7728,20.273225,-36.453575,6.3
NA,7729,20.274013,-35.198468,6.55
NA,7757,20.274487,37.056395,6.47
NA,7753,20.279746,24.671102,5.3
NA,7759,20.282024,40.365075,5.27
NA,7762,20.291405,42.72206,6.32
NA,7783,20.291918,66.853687,5.91
NA,7760,20.292092,29.147563,6.24
NA,7747,20.29413,-12.508212,4.3
NA,7763,20.296445,38.03293,4.77
NA,7748,20.300388,-21.80996,5.86
Algedi,7754,20.300904,-12.544852,3.58
NA,7767,20.301941,40.732082,5.83
NA,7781,20.306876,55.397095,5.76
NA,7769,20.307958,36.999803,5.58
NA,7770,20.310853,34.982775,5.14
NA,7777,20.313797,46.322194,6.46
NA,7745,20.315548,-47.710774,6.28
NA,7732,20.317501,-63.230744,6.27
NA,7749,20.32161,-47.580289,6.13
NA,7761,20.323223,-19.118533,5.28
NA,7771,20.324805,13.216766,6.2
NA,7792,20.326863,62.257472,5.71
NA,7768,20.328685,-1.078514,6.05
NA,7782,20.330089,37.132513,6.6
NA,7786,20.332234,46.837319,6.49
NA,7774,20.333386,13.548091,5.96
NA,7804,20.334998,68.880317,5.59
NA,7784,20.337561,39.403226,6.22
NA,7778,20.339034,14.569257,6.17
NA,7780,20.339279,17.792928,5.82
NA,7772,20.340596,-6.361733,6.63
NA,7764,20.341077,-29.197218,6.56
NA,7791,20.341844,53.595685,6.23
NA,7758,20.342309,-55.050882,6.27
Alshat,7773,20.344393,-12.75908,4.77
NA,7775,20.346263,-14.784892,6.09
NA,7765,20.347748,-35.673676,6.46
Dabih,7776,20.350187,-14.781367,3.05
NA,7805,20.3532,63.980122,5.69
NA,7766,20.361431,-49.999416,6.26
NA,7795,20.367516,41.132137,6.38
NA,7789,20.36762,24.446099,5.5
NA,7798,20.368156,45.794994,5.58
Sadr,7796,20.370473,40.256679,2.23
NA,7779,20.374305,-42.049548,5.6
NA,7797,20.37703,31.264966,6.09
NA,7800,20.379249,41.026012,5.95
NA,7793,20.381213,14.551098,6.16
NA,7802,20.382089,42.983543,6.2
NA,7788,20.383553,-9.65471,6.29
NA,7794,20.386304,5.342987,5.3
NA,7807,20.395658,37.476449,5.87
NA,7806,20.397671,32.190172,4.43
NA,7787,20.398106,-42.422868,5.64
NA,7815,20.408989,53.551934,6.49
NA,7803,20.410416,1.068406,6.14
NA,7698,20.415226,-83.310616,6.15
NA,7818,20.418057,59.600097,6.44
NA,7801,20.424119,-28.663269,5.86
Peacock,7790,20.427459,-56.73509,1.94
NA,7811,20.427925,21.409642,5.68
NA,7809,20.428479,-2.800378,6.1
NA,7810,20.428921,10.055999,6.32
NA,7799,20.429985,-40.796184,6.08
NA,7813,20.433657,19.865494,6.45
NA,7816,20.439765,17.315559,6.23
NA,7827,20.439853,56.638698,6.38
NA,7808,20.448052,-37.402905,6.24
NA,7828,20.450624,49.383367,5.73
NA,7823,20.452159,34.329069,6.39
NA,7814,20.455336,-18.211721,5.08
NA,7826,20.459517,38.440332,5.63
NA,7820,20.468761,8.437448,6.23
NA,7901,20.470687,81.422708,5.38
NA,7824,20.471331,2.937161,6.2
NA,7821,20.473585,-3.357794,6.12
NA,7819,20.478775,-15.741499,6.41
NA,7817,20.479649,-35.595863,6.09
NA,7822,20.481004,-17.813687,4.77
NA,7930,20.48412,83.625417,6.19
NA,7835,20.488997,36.454729,5.9
NA,7833,20.489207,20.0877,6.58
NA,7834,20.489926,30.368555,4.01
NA,7843,20.490863,56.06819,5.89
NA,7908,20.490931,81.091277,5.96
NA,7825,20.492039,-22.391567,6.13
NA,7850,20.493015,62.994105,4.21
NA,7831,20.494167,-2.885531,4.91
NA,7829,20.497941,-18.586378,6.74
NA,7830,20.498307,-18.583178,5.94
NA,7841,20.499978,45.928556,6.43
NA,7868,20.5002,72.531703,6.23
NA,7844,20.500983,48.951569,4.94
NA,7836,20.50499,10.895924,6.03
NA,7832,20.515778,-29.112666,6.35
NA,7839,20.516153,20.606148,6.21
NA,7847,20.516453,36.935839,6.21
NA,7837,20.517863,-15.056168,6.1
NA,7840,20.520298,11.2606,7.08
NA,7851,20.521893,49.220297,5.44
NA,7854,20.522538,52.309526,6.2
NA,7879,20.525112,74.954619,5.18
NA,7860,20.529586,56.779858,6.14
NA,7849,20.532836,25.804977,6.37
NA,7845,20.539915,-9.853384,5.66
NA,7861,20.547869,43.191571,6.61
NA,7842,20.547877,-24.943829,6.35
Aldulfin,7852,20.553547,11.303263,4.03
NA,7785,20.554894,-80.964862,5.76
NA,7867,20.563487,41.772658,6.5
NA,7857,20.564917,10.059734,6.54
NA,7866,20.565052,35.250852,4.61
NA,7870,20.565234,46.693866,5.78
NA,7846,20.565297,-44.516048,5.12
NA,7858,20.565845,13.027255,5.39
NA,7862,20.56944,20.985185,6.49
NA,7855,20.569916,-13.721091,6.11
NA,7856,20.57983,-30.473472,6.42
NA,7876,20.580668,51.854221,6.19
NA,7853,20.582076,-38.08989,6.45
NA,7871,20.588482,14.674213,4.64
NA,7865,20.592293,-16.525879,6.19
NA,7848,20.593003,-60.581749,4.75
NA,7838,20.597691,-69.610586,6.09
NA,7874,20.602316,25.882648,6.4
NA,7873,20.61212,-2.549957,4.91
NA,7880,20.617964,26.461947,5.59
NA,7878,20.621773,0.096978,6.21
NA,7888,20.623217,38.328665,6.21
NA,7885,20.625494,31.57254,6.32
NA,7887,20.625754,31.52191,6.51
Rotanev,7882,20.625816,14.595087,3.64
NA,7869,20.626116,-47.291502,3.11
NA,7859,20.626465,-61.529918,4.86
NA,7883,20.630311,11.377676,5.42
NA,7877,20.631173,-25.10922,6.38
NA,7886,20.631869,18.26858,6.22
NA,7812,20.638501,-81.289063,5.89
NA,7884,20.638967,-1.105121,4.31
NA,7891,20.642038,21.201174,4.81
NA,7894,20.642198,24.115958,5.06
NA,7895,20.643053,23.680494,5.91
NA,7892,20.645552,13.315125,5.69
NA,7904,20.649867,30.334265,5.68
NA,7916,20.650051,56.00485,6.45
NA,7899,20.65138,15.838199,5.99
NA,7896,20.652161,10.086203,5.07
NA,7903,20.652958,21.817444,6.08
NA,7890,20.653681,-2.412975,6.23
NA,7889,20.654533,-14.95476,5.24
NA,7912,20.656424,45.666911,6.61
NA,7897,20.656914,0.486445,5.15
NA,7911,20.659254,40.579658,6.07
Sualocin,7906,20.660635,15.912072,3.77
NA,7872,20.664371,-62.907802,6.22
NA,7907,20.66441,11.249649,6.39
NA,7875,20.667347,-60.548892,5.11
NA,7900,20.667485,-18.138659,5.15
NA,7919,20.667549,43.458878,5.97
NA,7898,20.669925,-23.773867,6.36
NA,7925,20.671635,60.505264,6.02
NA,7893,20.672174,-33.431843,5.47
NA,7905,20.6757,-16.12418,5.79
NA,7902,20.676637,-26.645145,6.51
NA,7917,20.676743,29.805552,6.02
NA,7914,20.679205,19.935536,6.43
NA,7922,20.683434,39.082322,6.51
NA,7921,20.684039,32.307287,5.53
NA,7918,20.687836,14.58288,6.01
NA,7909,20.689902,-31.598289,5.75
NA,7910,20.690073,-25.999911,6.29
Deneb,7924,20.690532,45.280338,1.25
NA,7864,20.695508,-75.350803,6.51
NA,7926,20.699028,41.716875,5.68
NA,7881,20.699186,-66.760682,5.14
NA,7923,20.69949,17.521489,6.24
NA,7863,20.700731,-76.180592,5.99
NA,7929,20.703508,50.34003,5.41
NA,7927,20.706201,35.456195,6.7
NA,8002,20.709755,82.531158,5.75
NA,7938,20.711025,60.601316,6.17
NA,7915,20.71471,-39.55883,6.3
NA,7945,20.719722,66.657447,5.59
NA,7940,20.720468,57.113996,6.34
NA,7932,20.723387,35.587801,6.48
NA,7928,20.724315,15.074581,4.43
NA,7920,20.733966,-51.920971,4.51
NA,7944,20.739457,56.488405,5.91
NA,7967,20.742518,69.751813,6.5
NA,7939,20.747919,25.270617,4.92
NA,7913,20.749314,-66.203212,3.42
NA,7931,20.753645,-27.24728,6.5
NA,7957,20.754811,61.838782,3.41
NA,7955,20.755878,57.579725,4.52
NA,7941,20.757843,18.090034,6.74
NA,7942,20.761043,30.719715,4.22
NA,7936,20.76826,-25.270898,4.13
NA,7937,20.769441,-21.514032,5.91
Aljanah,7949,20.770178,33.970256,2.48
NA,7935,20.771834,-36.120152,6.49
NA,7933,20.772238,-39.199262,5.48
NA,7962,20.772566,52.995297,6.34
NA,7958,20.777388,46.531692,6.3
NA,7947,20.777462,16.124134,5.15
NA,7948,20.77764,16.124296,4.27
NA,7946,20.784323,-2.486912,6.28
NA,7956,20.786319,34.374123,4.93
NA,7966,20.789102,45.579934,6.41
NA,7963,20.790149,36.490717,4.53
NA,8016,20.79265,80.552262,5.36
Albali,7950,20.794598,-9.495776,3.78
NA,7951,20.795621,-5.027701,4.43
NA,7954,20.796633,3.306467,6.38
NA,7953,20.796759,6.008209,5.57
NA,7969,20.797025,47.831869,5.6
NA,7972,20.798038,52.407167,6.29
NA,7943,20.808084,-43.988544,5.11
NA,7978,20.811872,51.910331,6.26
NA,7977,20.815637,46.114134,4.81
NA,7993,20.821498,64.042257,6.45
NA,7961,20.821559,-25.78124,5.86
NA,7934,20.821733,-68.776521,5.41
NA,7964,20.822373,-18.035855,6.2
NA,7952,20.824709,-46.226826,4.9
NA,7973,20.827158,12.545128,6.01
NA,7974,20.830072,7.864185,6.32
NA,7983,20.831846,46.661337,6.33
NA,7965,20.8328,-33.779722,4.89
NA,7975,20.833082,5.54456,6.2
NA,7984,20.834695,44.059304,5.06
NA,7981,20.843627,18.051286,6.63
NA,7976,20.844938,-12.544906,5.87
NA,7970,20.84643,-32.054604,6.42
NA,7971,20.850211,-37.913332,5.52
NA,7982,20.857152,-5.626633,5.99
NA,7988,20.857844,28.250505,5.66
NA,7968,20.858347,-51.608179,5.06
NA,7959,20.860681,-62.429335,5.67
NA,7980,20.863692,-26.919133,4.12
NA,7979,20.866322,-33.177974,6.06
